id,nepali_name,sanskrit_name,author_rishi,subject,type,tradition
HG0429,योगकल्पद्रुम,योगकल्पद्रुम,योगपरम्परा/विभिन्न आचार्य,"आसन, प्राणायाम, ध्यान, नाडी, कुण्डलिनी र समाधि",योगग्रन्थ,योग
HG0430,योगचूडामणि,योगचूडामणि,योगपरम्परा/विभिन्न आचार्य,"आसन, प्राणायाम, ध्यान, नाडी, कुण्डलिनी र समाधि",योगग्रन्थ,योग
HG0431,योगार्णव,योगार्णव,योगपरम्परा/विभिन्न आचार्य,"आसन, प्राणायाम, ध्यान, नाडी, कुण्डलिनी र समाधि",योगग्रन्थ,योग
HG0432,योगशिखा,योगशिखा,योगपरम्परा/विभिन्न आचार्य,"आसन, प्राणायाम, ध्यान, नाडी, कुण्डलिनी र समाधि",योगग्रन्थ,योग
HG0433,योगामृतसार,योगामृतसार,योगपरम्परा/विभिन्न आचार्य,"आसन, प्राणायाम, ध्यान, नाडी, कुण्डलिनी र समाधि",योगग्रन्थ,योग
HG0434,योगतारक,योगतारक,योगपरम्परा/विभिन्न आचार्य,"आसन, प्राणायाम, ध्यान, नाडी, कुण्डलिनी र समाधि",योगग्रन्थ,योग
HG0435,योगानन्द,योगानन्द,योगपरम्परा/विभिन्न आचार्य,"आसन, प्राणायाम, ध्यान, नाडी, कुण्डलिनी र समाधि",योगग्रन्थ,योग
HG0436,योगसारावली,योगसारावली,योगपरम्परा/विभिन्न आचार्य,"आसन, प्राणायाम, ध्यान, नाडी, कुण्डलिनी र समाधि",योगग्रन्थ,योग
HG0437,योगसुधा,योगसुधा,योगपरम्परा/विभिन्न आचार्य,"आसन, प्राणायाम, ध्यान, नाडी, कुण्डलिनी र समाधि",योगग्रन्थ,योग
HG0438,योगप्रवाह,योगप्रवाह,योगपरम्परा/विभिन्न आचार्य,"आसन, प्राणायाम, ध्यान, नाडी, कुण्डलिनी र समाधि",योगग्रन्थ,योग
HG0439,योगरहस्य,योगरहस्य,योगपरम्परा/विभिन्न आचार्य,"आसन, प्राणायाम, ध्यान, नाडी, कुण्डलिनी र समाधि",योगग्रन्थ,योग
HG0440,योगरत्नाकर,योगरत्नाकर,योगपरम्परा/विभिन्न आचार्य,"आसन, प्राणायाम, ध्यान, नाडी, कुण्डलिनी र समाधि",योगग्रन्थ,योग
HG0441,योगमुक्तावली,योगमुक्तावली,योगपरम्परा/विभिन्न आचार्य,"आसन, प्राणायाम, ध्यान, नाडी, कुण्डलिनी र समाधि",योगग्रन्थ,योग
HG0442,ध्यानसार,ध्यानसार,योगपरम्परा/विभिन्न आचार्य,"आसन, प्राणायाम, ध्यान, नाडी, कुण्डलिनी र समाधि",योगग्रन्थ,योग
